uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,ndam,eval,goals,birthday,rating,female,category,name,computer,native
203a6897-eaef-44f2-ac30-f8e9d95fa886,2-1,1,33375,9958,8079,383,1.0,1419,58.0,laptop,0.0,college,1.0,English,0.0,0.0,N,11.081,333.537801,6200.0,2.9,0,19.02.1981,5,0.0,4,Irene,50,yes
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,3-2,0,26822,18943,3816,120,1.0,1215,35.0,,0.0,college,0.0,English,0.0,0.0,,10.697,162.4292192,58.0,3.2,0,28.05.1991,5,1.0,2,Floyd,35,no
643a52f5-884d-44a3-8591-97c7af7f8357,3-2,0,48170,15616,1637,106,1.0,1438,42.0,laptop,0.0,,0.0,English,0.0,1.0,Y,10.697,199.5288901,58.0,3.2,5,02.01.1977,4,0.0,1,Ginger,41,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,1-1,0,42606,22411,8790,145,1.0,1294,16.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,10.697,479.0793671,2770.0,3.5,0,10.04.1984,4,1.0,2,David,22,yes
cea04555-57d4-4edf-9198-e8aa302bc070,3-2,0,50256,29037,5406,166,0.6666666667,1212,33.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.485,218.4306329,250.0,3.7,0,01.01.1985,4,0.0,3,Alicia,145,yes
ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b,1-2,0,22380,33942,8556,106,0.6666666667,380,47.0,desktop,0.0,college,1.0,Korean,0.0,0.0,Y,9.6,323.9773827,500.0,3.6,1,25.03.1993,2,0.0,3,Fern,471,yes
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,1-2,0,38700,56814,5904,383,1.0,1438,55.0,desktop,1.0,college,1.0,English,0.0,0.0,N,8.337,1663.048923,350.0,3.3,3,14.12.1986,5,0.0,1,Cindy,658,yes
28836691-af28-443e-9b0f-aa6a75dd4f43,3-1,0,66435,20395,12506,145,0.6666666667,880,22.0,laptop,0.0,PhD,0.0,English,0.0,0.0,Y,7.638,209.2719082,51.0,3.9,0,02.01.1987,5,1.0,1,Alicia,103,yes
eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77,2-1,0,41044,68085,1877,120,0.6666666667,1212,32.0,desktop,0.0,graduate school,,English,0.0,0.0,Y,11.081,270.138446,800.0,4.3,0,14.08.1989,4,0.0,3,Isaac,1962,yes
2a4a5564-46af-455d-ac9d-673d538c2e7f,2-1,0,52182,43626,962,324,1.0,1150,19.0,laptop,0.0,college,1.0,Russian,0.0,1.0,N,11.081,422.4229543,3620.0,3.7,0,26.10.1984,5,0.0,1,Jerry,756,yes
03f385b7-6b1b-4549-95f3-1d999b1df64a,1-2,1,110944,77956,27846,106,1.0,1310,26.0,laptop,0.0,college,1.0,English,0.0,1.0,Y,10.485,240.7905198,10400.0,4.9,0,05.04.1991,4,0.0,1,Easy,18,yes
a28afe06-386d-4288-994d-28b51c745e3b,1-1,0,68785,84786,2914,106,0.6666666667,1227,,laptop,,graduate school,1.0,French,0.0,0.0,Y,8.337,282.0542955,6450.0,3.9,0,24.10.1989,3,0.0,3,Camille,75,yes
c000581c-20de-42c2-9978-3278cb1cc4fa,1-2,0,52783,51812,4471,166,1.0,880,35.0,laptop,0.0,college,1.0,English,0.0,0.0,N,8.337,742.9038664,94.0,4.2,0,12.02.1982,5,0.0,5,Wilma,354,yes
bac15d0b-cf63-4ab5-a05c-66f39e2834bc,3-1,1,92217,85831,1903,383,1.0,1438,22.0,laptop,2.0,high school,1.0,English,0.0,1.0,Y,11.081,376.1471355,2650.0,4.6,0,25.11.1981,2,1.0,2,Isabel,37,yes
f899e672-b04f-45ac-8570-174894f1831c,2-1,1,20496,89230,212,120,0.3333333333,1438,22.0,desktop,0.0,college,1.0,English,0.0,1.0,N,10.485,333.8278932,96.0,4.4,1,13.06.1988,4,0.0,1,Beulah,129,yes
6fd65cf5-962a-4227-b24b-b2ef6f590a96,1-2,1,47552,83134,7936,106,0.6666666667,880,17.0,desktop,0.0,high school,0.0,,0.0,0.0,Y,9.6,180.3269784,430.0,4.4,0,03.02.1978,4,0.0,5,Florence,101,yes
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,1-2,0,23792,22769,4025,166,0.6666666667,1438,18.0,desktop,0.0,,,English,0.0,0.0,Y,10.697,148.9190531,8260.0,4.6,0,04.08.1985,3,1.0,1,Bonnie,37,yes
70d89d2f-00f4-4b1d-808e-ed50b71c3e5f,3-2,1,127701,67804,233,383,0.6666666667,1212,,desktop,0.0,graduate school,2.0,English,1.0,0.0,Y,11.081,341.7661848,540.0,4.1,0,15.01.1988,5,0.0,5,Ginger,560,yes
ed0920d4-b642-455e-bd2a-ca21865b50e4,2-2,0,70479,20115,2552,120,1.0,1438,50.0,desktop,0.0,,1.0,English,0.0,1.0,Y,11.081,324.3665733,3020.0,3.2,0,12.11.1982,5,0.0,1,Rita,50,yes
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,3-2,0,97560,30724,5376,106,1.0,880,20.0,laptop,2.0,college,1.0,English,0.0,0.0,Y,10.697,215.085885,24260.0,4.0,0,21.03.1988,5,0.0,4,Ginger,789,yes
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,31981,28237,6461,383,1.0,1212,23.0,tablet,1.0,high school,0.0,English,0.0,,Y,10.485,202.2965107,170.0,3.6,0,19.02.1987,5,0.0,1,Ione,1435,yes
0c06a58b-c629-43ce-8f6c-2a140dd88b66,1-1,1,24737,29027,55857,145,1.0,1150,20.0,desktop,,high school,1.0,English,0.0,1.0,Y,10.485,275.2065431,66.0,4.5,0,25.10.1981,4,0.0,1,Ginger,75,yes
2e1d768a-de6d-4d56-ba2d-acc494ec8687,1-2,1,61800,77210,3671,120,1.0,689,19.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,N,8.337,478.3111483,510.0,3.6,1,19.03.1981,3,0.0,3,Bob,85,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-2,0,68139,41258,2480,383,1.0,1150,27.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,11.081,202.2187895,5350.0,3.3,0,19.01.1994,2,0.0,1,Rita,204,yes
7a5fe584-0426-4d55-b8b9-782fdd635a86,1-1,0,127301,37616,14622,145,1.0,1438,48.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,285.005581,1590.0,3.7,0,26.12.1986,5,0.0,1,Charley,56,yes
399592be-b15a-4ab2-bd28-0a210fefea30,3-2,1,46949,55575,2210,145,1.0,1150,17.0,laptop,0.0,PhD,1.0,English,0.0,0.0,N,10.697,262.293105,15850.0,3.4,0,13.02.1985,1,0.0,1,Charley,171,yes
e1f48355-1636-4f4f-8966-a26d86a48b3d,3-1,1,25939,102090,1849,145,1.0,1438,35.0,,0.0,college,1.0,Other,0.0,1.0,N,10.697,369.3254681,1110.0,4.7,0,27.12.1988,5,0.0,3,Hazel,55,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,3-1,0,79090,37012,5525,383,1.0,1212,48.0,tablet,0.0,college,0.0,English,0.0,1.0,Y,7.638,723.2328319,24000.0,3.5,0,11.02.1983,3,0.0,1,Andrew,618,yes
e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65,3-2,0,17955,62800,335,324,0.6666666667,1213,24.0,smartphone,0.0,graduate school,1.0,,0.0,0.0,Y,8.337,670.7726437,570.0,4.7,0,23.08.1988,5,0.0,1,Bonnie,51,yes
fb6a141a-25cb-4495-9b22-48bc79dbd24e,3-2,1,17767,25915,3417,383,1.0,1212,45.0,,0.0,high school,1.0,Other,0.0,0.0,Y,11.081,196.494715,96.0,3.4,0,31.05.1989,3,0.0,1,Bob,37,yes
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,3-1,0,34498,42458,6125,324,1.0,1212,21.0,laptop,0.0,college,0.0,English,0.0,,Y,11.081,145.8122886,4980.0,4.4,0,08.11.1981,3,1.0,3,Georges,35,yes
a8a7b6f7-3663-43c9-a149-88a058e52ccf,1-1,0,30303,98239,3515,166,1.0,1135,29.0,smartphone,0.0,,,English,1.0,0.0,,7.638,300.2877758,12620.0,4.3,0,24.03.1994,5,0.0,4,Celia,51,yes
2a4a5564-46af-455d-ac9d-673d538c2e7f,2-2,0,126576,52770,2166,145,1.0,322,31.0,laptop,0.0,pre-high school,1.0,Dutch,0.0,1.0,Y,11.081,459.6233642,16260.0,3.4,0,23.01.1986,4,0.0,3,Hilda,283,no
2e174514-6907-4570-ab73-1d42a3521a95,3-1,1,23856,25186,838,383,1.0,322,43.0,laptop,0.0,,1.0,Standard_Hindi,0.0,0.0,,7.638,201.0528384,4360.0,4.4,0,19.02.1990,3,0.0,1,Gustav,44,yes
0e27148e-216f-4fe9-9572-c1317d616ac9,3-2,0,128844,30424,0,145,1.0,1279,46.0,laptop,0.0,college,1.0,English,0.0,1.0,Y,9.6,294.6256223,510.0,4.4,3,06.05.1983,3,0.0,2,Bonnie,87,yes
27d0e742-13f8-4911-a1d6-42cbea5067e2,3-2,0,63507,31256,10657,166,1.0,880,28.0,desktop,0.0,college,1.0,Russian,0.0,0.0,,7.638,185.9527277,1.0,4.3,0,28.02.1985,5,0.0,3,Opal,37,yes
72deb366-7970-47c4-9c54-b58c17c8874c,3-2,1,45230,60813,3764,324,1.0,880,40.0,laptop,0.0,high school,1.0,Swedish,0.0,1.0,N,10.697,1457.20556,53270.0,3.2,0,28.05.1985,5,0.0,1,Opal,190,yes
c2a8d24d-9630-4151-8175-0b42eb1aa9ec,2-2,1,53016,27156,4818,120,1.0,1135,23.0,laptop,1.0,college,1.0,English,0.0,0.0,N,11.081,412.1114991,300.0,4.3,0,03.05.1985,1,0.0,4,Inez,496,yes
95ad60c1-7c93-4341-9da3-763bbed405b9,3-2,1,81043,34964,2373,145,1.0,1227,51.0,laptop,1.0,college,0.0,Italian,0.0,1.0,Y,8.337,1002.880335,4.0,4.7,0,30.10.1985,5,0.0,1,Hugo,411,yes
0e27148e-216f-4fe9-9572-c1317d616ac9,3-2,0,5280,3004,4115,383,1.0,1227,20.0,laptop,1.0,college,1.0,English,,0.0,Y,8.337,228.8209148,12620.0,4.8,1,01.01.1985,5,0.0,3,Belle,35,yes
9d35cb65-f33c-4a81-bcbf-a794582e6691,2-1,0,43006,141871,2716,120,1.0,1366,13.0,desktop,1.0,high school,1.0,Russian,,0.0,N,8.337,271.6867217,7550.0,4.3,2,03.02.1992,4,0.0,1,Connie,50,yes
49ed1805-bfda-406e-af15-31507cb3c5ac,1-2,0,47672,143322,2079,324,1.0,1212,20.0,desktop,2.0,graduate school,1.0,English,0.0,0.0,Y,9.6,284.4332753,6200.0,2.5,0,28.10.1989,4,0.0,1,Carmen,10,yes
4658ea30-8a5e-4e6b-8d67-2fce1d6f7ef1,2-1,0,47562,13209,8017,324,1.0,1438,35.0,desktop,0.0,college,1.0,English,0.0,,Y,10.485,369.5543798,1650.0,4.0,0,28.07.1983,2,0.0,1,Ivan,50,yes
2fd402f2-0a6a-46bd-9f79-244f46b106f6,3-1,0,37412,41764,2052,106,0.6666666667,1212,45.0,desktop,0.0,high school,1.0,English,0.0,1.0,,10.485,340.8157679,20000.0,3.0,0,01.02.1991,4,0.0,1,Bob,496,yes
025562fd-3b78-416d-b71d-1bab3f5fe6b6,1-2,1,48182,75332,2242,383,1.0,1438,27.0,laptop,0.0,college,1.0,,0.0,0.0,N,9.6,578.726801,96.0,4.3,0,28.11.1986,5,0.0,1,Lili,785,yes
036b67f1-2e0e-4bc3-9616-c53f4bdeebf6,1-2,0,38439,19305,9393,324,0.3333333333,1137,15.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,653.4474989,,3.7,1,20.08.1987,5,0.0,1,Gloria,50,yes
ff595b52-47c0-48de-a732-ca6f366d3dfb,1-1,0,35572,25136,2353,120,0.6666666667,1212,64.0,laptop,0.0,PhD,1.0,,0.0,0.0,Y,11.081,207.1245867,16260.0,4.5,0,06.03.1990,2,0.0,4,Floyd,82,yes
95165b45-dc58-4a62-bb78-afd606f1e34a,1-1,1,86077,95482,759,145,0.6666666667,1366,12.0,smartphone,0.0,,,Chinese,0.0,0.0,Y,11.081,288.912965,53270.0,4.4,0,26.12.1990,3,,1,King,1719,yes
4eab4ba9-b923-43e9-94b2-b50f8ae543ad,1-2,1,61324,31003,2785,120,1.0,1279,27.0,desktop,0.0,college,0.0,Italian,1.0,0.0,N,8.337,261.1629004,53270.0,4.2,0,21.09.1985,3,0.0,4,Elena,259,yes
025562fd-3b78-416d-b71d-1bab3f5fe6b6,3-1,0,22979,44327,767,166,1.0,369,31.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,396.2357603,3020.0,4.8,0,29.05.1986,2,0.0,2,Ivan,14,yes
c16c936c-e99b-447f-b617-9453bbff6d31,2-2,1,11982,20393,858,383,0.6666666667,689,50.0,laptop,0.0,high school,1.0,English,0.0,1.0,Y,8.337,258.5556792,10400.0,3.5,1,04.06.1977,5,0.0,2,Opal,114,yes
bdd0644d-d39c-4f9f-b351-42085d4174c4,1-1,0,11144,44658,1088,383,1.0,322,22.0,desktop,0.0,college,2.0,English,0.0,0.0,Y,7.638,313.5342275,4.0,3.2,0,24.10.1980,3,0.0,3,Opal,615,yes
acbf370c-b970-4ac5-b1ec-4335a936dbdc,3-1,1,20732,51149,421,120,0.6666666667,1212,18.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,559.3009954,1650.0,4.5,3,08.08.1978,4,0.0,1,Dolly,231,no
6fcb6412-d8d2-42f2-b80d-d820f1f57684,3-2,1,53621,65392,3503,106,0.6666666667,1150,24.0,laptop,2.0,high school,0.0,English,0.0,0.0,Y,8.337,480.9801104,91.0,2.7,0,01.11.1983,5,0.0,2,Danny,61,no
08aad1ce-a5a5-4558-819a-80e470e455fa,3-2,1,31204,66851,6556,120,1.0,1294,21.0,laptop,0.0,high school,1.0,Japanese,0.0,0.0,,9.6,75.74674861,70.0,4.2,0,11.04.1991,2,0.0,3,Debra,31,yes
79dcc136-af62-41a5-a697-40d9b8f68d3e,2-1,0,26466,31016,9631,120,1.0,1438,62.0,laptop,1.0,,1.0,English,0.0,0.0,N,10.697,409.3879732,3620.0,4.6,0,08.02.1992,5,0.0,1,Lili,139,no
618f8406-daaa-433d-aedb-3a72a9f3a947,3-1,1,41246,126553,903,145,1.0,574,51.0,desktop,0.0,,1.0,English,0.0,1.0,Y,8.337,1401.189689,3870.0,3.5,3,28.07.1987,4,0.0,3,Irene,220,yes
2e50f9bf-12b7-4271-bed1-a1dff8a126f6,2-2,1,39861,25960,5101,120,0.6666666667,1150,33.0,smartphone,0.0,PhD,0.0,English,0.0,1.0,Y,7.638,236.0410223,58.0,4.6,0,19.08.1991,4,1.0,2,Bob,96,yes
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,1-2,1,30637,24470,89188,120,0.6666666667,1366,25.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,9.6,296.6549596,7550.0,3.3,0,05.01.1982,2,0.0,3,Edna,49,yes
e8b80ebe-59a2-424a-90a9-b6f699b54faf,1-1,0,70710,49375,8672,324,1.0,1438,26.0,smartphone,1.0,high school,0.0,English,0.0,0.0,N,8.337,388.6849493,4980.0,4.7,1,14.04.1975,4,0.0,2,Diana,466,yes
79dcc136-af62-41a5-a697-40d9b8f68d3e,1-1,0,23086,41293,4562,383,1.0,1438,24.0,desktop,0.0,high school,0.0,English,0.0,0.0,,9.6,184.3978897,4.0,4.7,0,02.03.1991,4,0.0,2,Flossy,439,yes
014c91ae-55d5-4aab-87e7-77c677f8a128,2-1,1,103578,34549,413,120,1.0,1366,21.0,laptop,0.0,high school,0.0,English,,0.0,Y,10.485,156.2269713,66730.0,3.6,0,22.03.1984,4,0.0,3,Ethel,618,yes
f9557d5c-0a28-4f14-b9bf-1a0308ed9546,2-1,0,26004,74513,901,166,1.0,1366,,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,8.337,767.3812863,94.0,4.5,3,19.09.1984,5,0.0,3,Jeanne,742,yes
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,1-2,0,2336,12451,7782,106,1.0,1438,18.0,desktop,0.0,,0.0,English,0.0,0.0,Y,11.081,236.1507429,16260.0,3.1,0,16.02.1985,4,0.0,2,Ike,34,yes
5507df65-d963-43c6-9e0d-a8c375c02b6c,1-1,0,67674,11362,428,324,0.6666666667,1212,15.0,laptop,0.0,college,0.0,English,0.0,0.0,,10.485,1138.560687,51.0,3.5,0,08.08.1993,5,0.0,1,Barbara,231,yes
adff123a-e9fc-4289-89bc-8002fb8bb5f6,1-2,0,46202,3948,3348,383,0.6666666667,1294,22.0,smartphone,0.0,graduate school,,English,0.0,0.0,Y,9.6,496.7828819,66.0,3.7,0,02.02.1982,5,0.0,2,Helene,48,yes
acbf370c-b970-4ac5-b1ec-4335a936dbdc,2-2,0,44493,41971,1646,106,0.3333333333,1423,54.0,,0.0,professional school,0.0,English,0.0,,N,8.337,365.9818442,15.0,4.6,0,21.07.1990,5,1.0,2,Opal,1268,yes
e781e374-74ed-48db-8e39-bdd209a83470,2-2,0,28245,33136,51558,120,1.0,1438,37.0,desktop,0.0,high school,1.0,English,,1.0,Y,10.697,211.1623892,6870.0,2.7,0,12.01.1991,5,0.0,3,Gladys,283,yes
24aa2b4b-800c-4a4a-bac9-727b1065e142,1-2,0,32141,36480,2567,383,1.0,1214,52.0,laptop,0.0,college,1.0,English,0.0,0.0,,9.6,109.9387702,5060.0,4.5,0,18.04.1990,3,1.0,1,Edna,105,yes
72deb366-7970-47c4-9c54-b58c17c8874c,3-2,1,55909,25764,4444,166,1.0,1135,21.0,laptop,0.0,college,1.0,Russian,0.0,0.0,Y,7.638,183.2080359,15.0,3.4,0,11.02.1983,5,1.0,2,Claudette,65,yes
dd12faee-44a2-40b4-b2aa-276cd7e690dd,1-1,0,40234,50322,55129,120,1.0,1135,20.0,laptop,0.0,college,0.0,English,,,Y,10.485,291.4222874,410.0,4.9,0,29.05.1981,4,1.0,2,Georges,412,yes
c10c2f4b-5e25-495d-be7f-9678adcb45ed,2-1,0,32419,42895,30684,383,0.6666666667,1294,21.0,tablet,,college,0.0,English,0.0,0.0,Y,9.6,199.5857654,5060.0,4.0,0,10.11.1984,4,0.0,1,Ivan,897,yes
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,1-2,0,17252,50929,4106,106,0.3333333333,1438,22.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,7.638,210.663199,800.0,4.7,0,01.11.1983,3,0.0,1,Florence,1120,no
80377a90-a6d3-4092-ad16-1615a6f024b2,2-1,1,46744,20205,2370,166,1.0,1217,21.0,smartphone,0.0,graduate school,0.0,,0.0,1.0,Y,10.697,340.5201156,800.0,4.4,0,06.09.1983,5,0.0,1,Charley,50,yes
e3e994b5-c070-4cf7-941a-e2cf1f64f510,3-2,0,22922,15757,4623,324,1.0,880,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,739.5234182,130.0,3.4,1,31.12.1989,5,1.0,3,Carmen,134,yes
716744fa-dda1-4423-a78c-87e4633852b3,1-1,0,41485,20083,3399,120,1.0,1135,52.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,,8.337,119.0743653,91.0,4.3,0,14.04.1975,5,0.0,3,Bonnie,40,yes
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,1-1,1,32301,53805,1437,383,1.0,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,184.4392622,,4.1,0,27.04.1991,4,0.0,3,Donna,51,yes
154c0760-9c47-435f-8335-5f1178d12e46,2-2,1,26649,34770,2027,324,1.0,880,25.0,laptop,0.0,college,0.0,English,0.0,0.0,,8.337,438.3572096,150.0,4.6,0,02.12.1990,3,0.0,4,Charley,14,yes
8d488770-dca3-4c48-bac8-af2e74d1dc4c,1-1,0,100386,18773,7195,383,1.0,1281,25.0,smartphone,0.0,,0.0,English,0.0,0.0,Y,10.485,180.3540283,70.0,4.6,0,06.09.1982,1,,1,Claudette,29,yes
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,2-2,0,52570,25074,1212,145,1.0,1366,19.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,295.4297101,290.0,3.7,0,14.02.1989,5,0.0,1,Edna,65,yes
fecaf7b1-1db6-46d4-92ab-aa1864c179ac,3-1,1,27268,54380,9263,145,0.6666666667,1334,24.0,desktop,0.0,,0.0,English,0.0,1.0,Y,10.485,376.35113,24000.0,4.0,0,22.05.1986,2,0.0,2,Audrey,47,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,2-1,0,48014,38412,4354,324,1.0,1212,33.0,desktop,0.0,,1.0,Norwegian,0.0,0.0,,8.337,316.3702052,150.0,4.6,0,21.03.1991,4,0.0,3,Barbara,51,yes
215f1a41-46c0-40a1-85ef-c155bf665a45,3-2,0,94790,32773,0,145,1.0,1212,25.0,tablet,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,90.08332708,350.0,4.9,0,08.01.1990,3,0.0,1,Gustav,30,yes
ed0920d4-b642-455e-bd2a-ca21865b50e4,2-2,0,22343,155533,1145,166,1.0,1294,44.0,smartphone,,college,1.0,English,0.0,0.0,Y,9.6,272.0048065,16260.0,4.4,0,07.12.1980,4,1.0,4,Danny,94,no
4f8c5f95-808c-404c-9613-d9ad53bad8c2,2-2,1,96247,37308,1410,383,0.3333333333,1279,45.0,laptop,,college,0.0,English,0.0,1.0,Y,10.697,201.9264245,2130.0,4.6,1,16.12.1992,3,1.0,2,Ike,281,yes
b95563e8-9d70-4aee-8c29-b2d677981d92,2-2,1,44881,22995,4368,120,1.0,1294,25.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,302.6830521,25960.0,4.9,0,07.03.1993,4,1.0,1,Helene,116,no
410395ad-1f39-4a21-93e9-298afee5d7e1,1-1,1,24424,50560,150,383,0.6666666667,1212,48.0,laptop,1.0,PhD,0.0,English,0.0,0.0,Y,11.081,194.629663,2700.0,4.2,0,20.05.1981,3,1.0,3,Carla,53,yes
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,2-1,0,29632,31596,16623,383,1.0,1212,26.0,laptop,1.0,graduate school,0.0,English,0.0,0.0,Y,7.638,241.6431736,2700.0,4.0,0,16.01.1983,4,0.0,1,Belle,112,yes
eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77,2-2,1,85993,61402,650,166,1.0,1423,19.0,laptop,1.0,graduate school,1.0,English,0.0,0.0,Y,9.6,305.0496469,500.0,3.8,3,06.06.1983,5,0.0,3,Eloise,169,yes
58489ac6-e6ac-479a-a4bd-f2c8e6575a10,2-2,1,34804,13996,1931,166,0.6666666667,1150,42.0,desktop,0.0,college,0.0,,0.0,0.0,Y,9.6,413.340935,1310.0,4.3,0,05.01.1982,5,0.0,1,Cindy,622,yes
5d7f8090-1b2b-425d-acdf-31cf8ff2f527,2-2,0,47038,8561,6785,106,1.0,1438,22.0,desktop,0.0,graduate school,0.0,Norwegian,0.0,0.0,Y,8.337,398.2969372,2030.0,4.5,0,05.02.1991,3,0.0,1,Katrina,1268,no
d5474dc4-83b3-459e-8435-aab6eb356a3a,2-2,1,21597,49188,3736,324,0.6666666667,1135,13.0,laptop,0.0,,0.0,Chinese,0.0,0.0,,8.337,3689.50465,2770.0,5.0,0,28.08.1983,2,0.0,1,Frances,118,yes
4eab4ba9-b923-43e9-94b2-b50f8ae543ad,3-2,0,26245,37473,5372,106,1.0,1439,,smartphone,1.0,college,1.0,English,0.0,0.0,Y,7.638,192.4480722,75000.0,3.4,0,05.07.1989,3,1.0,3,Lili,149,yes
8ee203f2-ee28-4529-bce3-eac1a57be7f8,1-2,1,46191,70263,12201,383,1.0,1213,22.0,laptop,0.0,graduate school,1.0,Dutch,0.0,0.0,Y,10.697,324.3243243,15850.0,4.4,1,23.04.1981,5,0.0,1,Babe,30,no
93dbdc35-b0e5-4dc1-bd4f-0a15eb5378a2,1-1,0,35608,150608,1100,166,0.6666666667,880,22.0,laptop,2.0,graduate school,0.0,English,0.0,0.0,Y,8.337,499.9564877,510.0,4.0,0,10.07.1985,5,0.0,1,Bonnie,195,yes
6b68642b-ac9e-40c0-90d9-91bd6ffd92a9,1-1,1,30533,31588,1520,324,0.6666666667,369,25.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,340.9207599,540.0,4.7,0,19.01.1980,4,1.0,4,Erin,35,yes
e6086759-35ed-4d89-9e47-271e43001fe6,1-1,1,91735,45293,998,120,1.0,1212,28.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,,10.485,166.8284238,1430.0,2.7,0,16.02.1992,5,0.0,3,Cleo,4,yes
45b56b87-c43f-4c6f-baae-661bbb6e40c7,3-2,0,80145,11425,3375,166,0.6666666667,1281,21.0,laptop,0.0,college,0.0,English,0.0,0.0,N,9.6,402.2292222,1180.0,4.1,0,25.05.1980,4,0.0,3,Isbell,310,no
e893554b-e41b-44f5-9247-2f1b1ca49f52,1-2,0,19368,30391,3638,324,1.0,1366,20.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,245.1982019,3620.0,3.8,0,28.04.1988,4,0.0,3,Lili,307,yes
9861dbfe-d228-40ed-9c0b-ad0a8866adfc,2-1,1,60783,68055,465,106,0.3333333333,322,17.0,laptop,0.0,high school,1.0,,0.0,1.0,Y,9.6,264.5405445,15850.0,4.8,0,16.05.1984,5,1.0,1,Flossy,140,yes
d75a8088-c158-4ab0-a3b8-7927d6e80961,3-2,0,15074,38447,1873,383,1.0,1135,22.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,11.081,278.6637569,1180.0,4.6,0,20.05.1993,3,0.0,1,Fran,75,yes
c0112282-2a3d-4efe-af95-387d581e0a98,2-1,0,66409,37209,840,106,1.0,1212,45.0,laptop,0.0,graduate school,0.0,English,1.0,0.0,Y,11.081,361.9235567,12620.0,3.8,0,03.08.1986,2,0.0,2,Kate,814,yes
9783faf6-c2f5-4343-a86d-f6312c95f762,1-2,1,36559,45663,3803,120,1.0,1423,,desktop,,high school,1.0,English,0.0,1.0,Y,9.6,194.3162497,,3.9,0,14.02.1993,2,0.0,3,Gladys,1295,yes
08aad1ce-a5a5-4558-819a-80e470e455fa,3-2,0,79806,33242,2654,324,1.0,1438,18.0,tablet,0.0,graduate school,1.0,Dutch,0.0,,Y,10.485,131.3557003,510.0,4.4,4,06.06.1985,5,0.0,3,Bertha,48,yes
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,1-2,1,65876,32290,4194,166,1.0,1419,51.0,laptop,0.0,high school,,,0.0,0.0,Y,9.6,255.0026563,66730.0,4.3,0,28.08.1980,4,1.0,2,Humberto,419,yes
e15bc5a6-d4de-4e87-a1c8-e21fb441910c,1-1,0,20129,33600,1584,383,0.6666666667,1212,21.0,laptop,0.0,graduate school,0.0,Chinese,0.0,1.0,N,9.6,93.83160473,5350.0,4.2,6,03.10.1978,5,0.0,3,Hugo,73,yes
27d0e742-13f8-4911-a1d6-42cbea5067e2,1-1,0,50756,38610,1001,166,1.0,1438,19.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,191.6065678,7110.0,4.7,0,08.07.1990,5,0.0,2,Humberto,48,no
b856a7a0-694d-44df-84e5-7df262774187,1-1,0,184397,31776,2902,166,0.6666666667,880,16.0,laptop,0.0,college,1.0,English,0.0,0.0,N,10.485,214.712535,800.0,3.7,0,23.03.1983,5,0.0,1,Bonnie,84,yes
