Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,ndam,eval,weight,occupation,age,page_id,category,name,county,native
2039,0.0,0,0.322,0,1.0,2,2,0,0.363,0,0.66785717,0,1,500.0,4.6,66.0,6,22.0,2-1,1,Katrina,Sutter,yes
565,1.0,1,0.3,0,0.0,1,1,0,0.28,0,0.752,0,1,12770.0,3.9,65.0,4,22.0,3-1,1,Audrey,Humboldt,no
1978,0.0,0,0.25,1,1.0,2,1,0,0.20899999,1,0.63106793,0,0,3870.0,2.8,78.0,1,37.0,2-2,2,Gustav,San Diego,yes
1621,0.0,0,0.47,0,1.0,2,1,1,0.35,1,0.9389313,0,1,66730.0,3.9,80.0,5,32.0,2-1,1,Able,San Joaquin,yes
810,0.0,0,0.28,0,0.0,2,4,0,0.296,0,0.65789473,0,1,10690.0,4.0,70.0,2,47.0,2-1,2,Sandy,Orange,yes
1176,0.0,0,0.214,0,0.0,1,1,0,0.32,0,0.9047619,0,1,15850.0,4.5,67.0,6,47.0,2-2,2,Easy,Tulare,yes
838,0.0,0,0.288,0,0.0,2,2,0,0.36,0,0.79651165,0,0,1590.0,3.8,76.0,5,27.0,2-2,3,Lili,Marin,yes
1790,0.0,0,0.31,0,0.0,2,1,0,0.39,0,0.7659575,0,1,4.0,3.4,79.0,6,32.0,2-1,4,Gracie,Placer,yes
374,0.0,0,0.12,0,1.0,2,5,0,0.39,1,0.8962264,0,1,510.0,4.8,85.0,2,37.0,1-1,1,Fran,Tehama,yes
1632,0.0,0,0.28,0,1.0,2,1,0,0.398,0,0.28089887,0,1,91.0,4.5,72.0,5,37.0,3-2,3,Florence,Merced,yes
1792,0.0,0,0.23,0,1.0,2,1,0,0.21,0,1.048,0,1,70.0,4.4,69.0,5,42.0,3-1,1,Chantal,Monterey,yes
297,0.0,0,0.18,0,0.0,1,1,0,0.33200002,0,0.6837607,0,1,75000.0,4.1,80.0,5,27.0,2-2,3,Ike,San Mateo,yes
1317,1.0,0,0.34,0,1.0,1,1,0,0.38,0,0.6592179,0,1,24260.0,3.2,70.0,5,32.0,2-2,3,Elena,Sutter,yes
99,1.0,1,0.16,1,0.0,1,2,0,0.42,0,0.9529412,0,1,570.0,4.2,67.0,7,27.0,3-1,2,Fern,Siskiyou,yes
1387,0.0,0,0.16,0,1.0,2,5,0,0.37,0,0.9019608,0,1,91.0,4.6,93.0,1,42.0,2-1,1,Isbell,Kern,yes
1124,0.0,0,0.23,0,0.0,1,4,0,0.36400002,0,0.904,0,1,91.0,4.2,83.0,1,22.0,2-1,3,Florence,Kern,yes
1104,0.0,0,0.28,0,1.0,2,1,0,0.37,0,0.35042736,0,1,250.0,3.9,91.0,5,32.0,3-2,3,Donna,San Joaquin,yes
1018,0.0,1,0.3,0,1.0,2,3,0,0.23,0,0.29761904,0,0,16260.0,2.8,83.0,6,32.0,3-1,1,Chantal,Los Angeles,yes
2092,0.0,0,0.32,0,1.0,2,2,0,0.36,0,0.7096774,0,1,8260.0,3.8,73.0,2,27.0,1-2,2,Bob,Merced,yes
185,0.0,0,0.24700001,0,1.0,2,3,0,0.2191,0,0.7991453,0,1,250.0,3.6,69.0,6,42.0,1-2,1,Frances,Kern,yes
1241,0.0,0,0.33,0,0.0,2,5,0,0.43,0,1.1875,0,1,1540.0,3.0,72.0,3,37.0,2-1,3,Bob,San Diego,yes
1730,1.0,0,0.29,0,0.0,2,1,1,0.345,0,0.86206895,0,1,1540.0,4.2,80.0,6,22.0,1-1,1,Jerry,Imperial,yes
1226,0.0,0,0.24,0,1.0,2,1,0,0.3524,0,0.7924528,0,1,94.0,2.8,80.0,1,27.0,2-2,2,Allen,Madera,yes
1869,0.0,0,0.31,0,1.0,2,2,0,0.44,0,0.904,0,1,1180.0,4.9,76.0,7,22.0,1-1,1,Carol,Tulare,yes
511,1.0,0,0.15100001,1,1.0,1,1,0,0.33,0,0.61538464,0,0,4730.0,3.6,69.0,5,27.0,1-1,4,Betsy,Santa Clara,yes
2054,0.0,0,0.03,0,0.0,2,1,0,0.3923,0,0.6756757,0,1,3870.0,3.1,65.0,1,22.0,2-1,2,Gustav,Santa Cruz,yes
1001,0.0,0,0.31,0,0.0,2,1,1,0.26,0,0.73109245,0,0,1180.0,2.8,77.0,4,22.0,3-1,2,Jerry,El Dorado,yes
1247,1.0,1,0.3,0,0.0,2,2,0,0.36,0,0.7256098,0,1,,3.7,76.0,2,27.0,3-2,1,Edith,Placer,yes
976,0.0,0,0.316,0,0.0,1,1,0,0.27,0,0.88372093,0,1,3020.0,4.6,72.0,6,32.0,3-2,1,Edith,Imperial,yes
1393,1.0,0,0.2458,0,1.0,2,1,0,0.294,0,0.51775146,0,1,19321.0,3.8,88.0,6,37.0,1-1,1,Ivan,Marin,yes
678,0.0,0,0.13,1,1.0,2,2,0,0.25,0,0.5116279,1,1,91.0,2.7,80.0,6,32.0,1-1,3,Allen,Mendocino,yes
1204,0.0,0,0.32,0,1.0,3,2,0,0.32,0,0.9,0,1,99.0,2.8,90.0,3,42.0,1-1,3,Connie,Humboldt,yes
1938,0.0,0,0.26,0,0.0,2,3,0,0.29,0,0.6779661,0,1,10400.0,3.6,71.0,3,32.0,1-1,3,Alma,Butte,yes
2167,0.0,0,0.28,0,0.0,1,2,0,0.3779,0,0.64327484,0,1,4730.0,3.4,73.0,1,27.0,1-1,3,Frances,Kern,yes
23,0.0,0,0.2569,0,1.0,2,3,0,0.45,0,0.74757284,0,1,8260.0,3.1,80.0,6,37.0,2-2,3,Bret,Los Angeles,yes
1889,0.0,0,0.3,0,1.0,2,1,0,0.21,0,0.91612905,0,0,5350.0,3.5,69.0,6,32.0,3-2,2,Sandy,San Mateo,yes
1263,0.0,0,0.245,0,1.0,2,1,0,0.661,1,0.78911567,0,1,7550.0,4.1,84.0,1,32.0,1-2,3,Frederic,Orange,yes
786,1.0,0,0.33,0,1.0,2,3,0,0.34,0,0.6666667,0,1,4360.0,4.4,77.0,5,27.0,2-1,1,Debra,Los Angeles,yes
2273,0.0,0,0.26,1,1.0,2,1,0,0.3,0,0.50666666,0,1,20430.0,4.5,78.0,6,27.0,1-2,1,Danny,Los Angeles,yes
2200,0.0,0,0.19,0,1.0,2,1,0,0.33,0,0.8,0,1,7110.0,3.2,73.0,3,27.0,3-2,2,Frances,Los Angeles,yes
1976,0.0,0,0.15,1,1.0,2,5,0,0.33,0,0.5555556,0,1,5350.0,4.7,87.0,7,22.0,3-1,4,Floyd,Santa Cruz,yes
1924,0.0,0,0.25,0,0.0,2,3,0,0.38,1,0.77272725,0,1,6870.0,4.5,78.0,5,27.0,1-2,3,Frederic,Los Angeles,yes
1151,0.0,0,0.24,0,0.0,1,1,0,0.348,0,0.8984375,0,1,20510.0,4.4,77.0,1,22.0,2-2,1,Isaac,Ventura,yes
311,0.0,0,0.15,0,0.0,2,2,0,0.21700001,0,0.7922078,0,1,66.0,4.4,71.0,5,37.0,3-2,2,Agnes,Sonoma,yes
351,0.0,0,0.2,0,1.0,2,1,0,0.3886,1,0.824,0,1,5.0,4.6,86.0,6,27.0,2-1,3,Babe,San Diego,yes
548,0.0,0,0.23,0,1.0,1,1,0,0.37,0,0.67118645,0,1,350.0,2.2,71.0,6,27.0,3-2,3,Bertha,Kern,no
306,1.0,0,0.3,0,1.0,2,1,0,0.26,1,0.63380283,0,1,8260.0,3.9,85.0,3,32.0,1-1,2,Celia,Los Angeles,yes
1010,0.0,0,0.3214,0,0.0,1,1,1,0.3702,0,0.875,0,0,170.0,4.1,75.0,6,32.0,2-1,1,Florence,Los Angeles,yes
1017,0.0,0,0.203,1,1.0,1,4,0,0.29,0,0.22875817,0,1,6870.0,3.9,78.0,1,27.0,3-1,1,Edna,Sonoma,yes
756,0.0,1,0.24,0,0.0,2,1,0,,0,0.8319328,0,1,6200.0,4.9,70.0,5,47.0,3-2,3,Humberto,Stanislaus,yes
2248,0.0,0,0.231,0,1.0,1,1,0,0.3524,0,0.7258065,0,1,4980.0,3.0,70.0,1,32.0,2-1,4,Celia,Yuba,yes
1870,0.0,0,0.26,0,0.0,1,2,0,0.25,1,0.5625,0,1,160.0,4.2,68.0,6,27.0,2-2,2,Betsy,Sonoma,yes
874,0.0,0,0.23,0,0.0,2,1,0,0.33,0,0.89375,0,1,75000.0,3.7,84.0,5,37.0,3-2,3,Audrey,Kern,yes
2116,0.0,0,0.22,1,0.0,2,6,0,0.26,1,0.92086333,0,1,430.0,4.3,84.0,5,22.0,2-1,2,Cleo,Fresno,yes
1747,1.0,0,0.29,0,1.0,1,2,0,0.32,0,0.9411765,0,1,18590.0,4.6,75.0,5,17.5,1-1,5,Dolly,San Mateo,yes
1057,1.0,0,0.32,0,0.0,1,1,0,0.32,0,0.4631579,0,1,18590.0,4.7,65.0,1,37.0,2-2,2,Elena,El Dorado,yes
1165,1.0,0,0.2883,0,0.0,1,1,1,0.347,1,0.3950178,0,1,3620.0,4.4,84.0,6,22.0,1-2,2,Isaac,Los Angeles,yes
1029,0.0,0,0.1,0,0.0,1,6,0,0.32,0,0.90797544,0,1,5350.0,3.4,,2,32.0,3-2,1,Alma,Tulare,yes
13,0.0,0,0.28,0,1.0,2,2,0,0.36,0,0.625,0,1,7110.0,4.8,71.0,1,27.0,2-2,1,Wilma,Sacramento,yes
1725,0.0,0,0.27,0,0.0,2,2,0,0.36,0,0.9405941,0,1,1110.0,4.2,80.0,4,27.0,2-2,1,Erin,Los Angeles,yes
514,0.0,0,0.34,0,1.0,2,1,0,0.4,1,0.79310346,0,1,250.0,3.4,77.0,6,37.0,2-1,5,Earl,Los Angeles,yes
409,0.0,1,0.288,0,1.0,2,1,1,0.32869998,0,0.47923324,0,0,5060.0,3.6,85.0,5,22.0,3-2,2,Connie,Tuolumne,yes
1525,0.0,0,0.2,0,1.0,2,1,0,0.27,0,0.8,0,1,20510.0,3.6,71.0,5,32.0,2-1,4,Bob,Ventura,yes
313,0.0,0,0.32,0,1.0,2,1,0,0.3727,0,0.2892562,0,0,20370.0,4.1,78.0,5,27.0,1-2,3,Danny,Contra Costa,yes
1808,0.0,0,0.16399999,0,0.0,2,1,1,0.26,0,0.7966102,0,0,1.0,4.2,83.0,5,22.0,1-2,2,Hilda,Marin,yes
1477,1.0,0,0.1675,0,0.0,2,2,0,0.41,0,0.89855075,0,1,430.0,4.0,68.0,5,22.0,1-1,2,Beulah,Orange,yes
2014,1.0,0,0.275,0,0.0,2,5,0,0.32,0,0.6888889,0,1,6190.0,3.4,70.0,1,27.0,1-2,4,Connie,Los Angeles,no
1710,0.0,1,0.234,0,1.0,1,1,0,0.15,0,0.80263156,0,1,20510.0,3.0,75.0,5,32.0,2-1,1,Humberto,Tulare,yes
2326,0.0,0,0.22,0,1.0,2,2,1,0.35,0,0.8015873,0,0,20510.0,4.5,83.0,5,32.0,3-2,3,Carmen,Ventura,yes
382,0.0,0,0.29,0,1.0,2,1,0,0.28,0,0.7804878,0,1,,3.8,71.0,4,27.0,1-1,3,Beulah,Stanislaus,yes
2123,0.0,0,0.3,0,0.0,2,1,0,0.29389998,0,0.6744186,0,1,15850.0,4.1,65.0,6,32.0,2-2,3,Bonnie,Sonoma,yes
1448,0.0,0,0.3,0,1.0,2,1,0,0.30200002,0,0.93877554,0,0,7110.0,3.4,78.0,5,32.0,3-2,2,Georges,Tulare,yes
581,0.0,1,0.28,0,1.0,2,2,0,0.48990002,0,0.76704544,0,1,430.0,4.2,86.0,4,42.0,2-1,1,Camille,Siskiyou,yes
1609,1.0,1,0.29,0,1.0,1,1,1,0.4,0,0.8,0,1,66.0,3.2,77.0,5,22.0,2-2,3,Dora,Riverside,yes
802,0.0,0,0.27,0,1.0,2,1,1,0.345,0,0.8,0,0,350.0,4.3,73.0,5,57.0,3-2,1,Gustav,Kern,yes
263,0.0,0,0.27,0,1.0,2,5,1,0.3,0,0.72115386,0,0,53270.0,2.8,82.0,1,32.0,1-2,3,Kate,Los Angeles,no
2055,0.0,0,0.269,0,1.0,1,1,0,0.36,0,0.7,0,1,12620.0,4.6,67.0,4,27.0,2-2,3,Bob,Sacramento,yes
613,1.0,0,0.37,0,0.0,2,1,0,0.21,0,0.5494506,0,1,300.0,3.9,65.0,5,27.0,2-2,3,Alicia,Sonoma,yes
1116,0.0,0,0.192,0,1.0,2,1,0,0.2575,0,0.86153847,0,1,500.0,2.8,62.0,6,52.0,2-1,3,Kate,Los Angeles,yes
742,0.0,1,0.26,0,1.0,2,1,0,0.33,0,0.75409836,0,1,1260.0,3.0,85.0,6,37.0,1-1,1,Alicia,Tulare,yes
1662,0.0,0,0.21100001,0,0.0,4,3,0,0.34,1,0.94067794,0,1,4980.0,4.0,73.0,7,22.0,2-1,1,Alex,Yuba,yes
1047,1.0,0,0.32,0,0.0,2,1,0,0.32209998,0,0.9444444,0,1,6870.0,3.1,89.0,1,57.0,2-1,1,Jerry,Fresno,yes
8,1.0,0,0.2899,0,0.0,1,2,0,0.32,0,0.90909094,0,1,2700.0,4.9,75.0,1,27.0,3-2,2,Claudette,Los Angeles,no
316,0.0,0,0.28,0,1.0,2,1,0,0.23,0,0.5037037,0,1,2650.0,3.5,76.0,5,27.0,3-1,1,Ione,Fresno,yes
304,0.0,0,0.32,0,0.0,1,1,0,0.26,0,0.7676768,0,1,15850.0,4.7,83.0,5,42.0,1-2,3,Andrew,Sonoma,yes
427,0.0,0,0.2558,0,1.0,2,5,0,0.365,0,0.9391892,0,1,94.0,4.5,84.0,3,47.0,2-1,1,Bob,Santa Clara,yes
105,0.0,0,0.17,0,1.0,2,2,0,0.35900003,1,0.4950495,0,1,66.0,4.5,79.0,1,32.0,1-2,1,Earl,Sonoma,yes
1334,0.0,0,0.24,0,1.0,1,1,0,0.38,0,0.6060606,0,0,,3.1,82.0,1,32.0,3-1,3,Ophelia,San Bernardino,yes
121,0.0,0,0.24,0,1.0,1,1,0,0.34,0,0.4985755,0,1,2770.0,3.2,70.0,1,22.0,2-1,1,Floyd,San Diego,yes
1793,0.0,0,0.19,0,0.0,2,1,0,0.28,0,0.84210527,0,1,18590.0,3.5,74.0,5,42.0,2-1,1,Elena,Sutter,yes
1058,0.0,0,0.29,0,0.0,2,5,1,0.26,0,0.8909091,0,1,12770.0,3.9,83.0,1,47.0,1-2,3,Rita,Sonoma,yes
1177,0.0,0,0.23,0,0.0,1,5,0,0.37,1,0.63106793,0,1,3620.0,4.2,78.0,5,32.0,1-2,4,Florence,Kern,yes
1852,0.0,0,0.27,0,1.0,2,1,0,0.22,0,0.5405405,0,1,4180.0,4.7,76.0,1,32.0,2-2,4,Bob,Kern,yes
115,1.0,0,0.36,0,0.0,2,2,0,0.25,0,0.7970297,0,0,24260.0,4.5,70.0,5,22.0,1-2,1,Bonnie,Tulare,yes
1769,0.0,0,0.08,0,1.0,2,1,0,0.2236,0,0.5555556,0,1,7550.0,4.8,87.0,5,27.0,3-2,4,Dennis,Butte,yes
1394,1.0,0,0.24,0,1.0,1,1,0,0.32,0,0.78571427,0,1,20020.0,3.3,77.0,1,27.0,3-1,3,Frederic,Los Angeles,yes
2220,1.0,0,0.23,0,1.0,1,1,0,0.33,1,0.65,0,1,3020.0,4.0,79.0,5,17.5,1-1,4,Allen,Santa Clara,yes
1189,0.0,1,0.14,0,1.0,2,2,0,0.13,0,0.4,0,1,4730.0,4.5,83.0,6,57.0,2-1,1,Georges,Nevada,yes
787,0.0,0,0.32,1,1.0,2,6,0,0.34,1,0.7935657,0,1,20370.0,4.0,87.0,6,47.0,2-1,3,Isbell,Shasta,yes
1830,0.0,0,0.207,0,1.0,1,1,0,0.39200002,0,0.8032787,0,0,20430.0,3.8,85.0,4,42.0,3-2,4,Hazel,Tulare,yes
1221,1.0,0,0.3,0,0.0,2,2,0,0.18,0,0.93333334,0,1,1180.0,4.3,69.0,5,42.0,2-1,2,Hilda,Marin,yes
591,0.0,0,0.25,0,1.0,1,3,0,0.25,0,0.7614679,0,1,700.0,3.9,70.0,6,42.0,2-2,5,Gustav,Imperial,yes
1692,1.0,0,0.146,0,1.0,2,1,0,0.2,0,0.72727275,0,0,1180.0,3.4,83.0,3,32.0,1-1,3,Carla,Humboldt,yes
1650,1.0,0,0.28,0,1.0,2,2,1,0.25,0,1.2391304,0,1,1430.0,3.8,85.0,5,27.0,1-2,2,Diana,San Diego,yes
1087,0.0,0,0.27,0,0.0,2,5,0,0.39380002,0,0.68877554,0,1,70.0,4.2,90.0,6,42.0,2-1,2,Chantal,Fresno,yes
1292,0.0,0,0.17,0,0.0,2,5,1,0.33,0,0.8993711,0,1,290.0,3.6,75.0,5,22.0,1-1,3,Jeanne,Marin,yes
552,0.0,0,0.24,0,0.0,2,1,0,0.39,0,0.9,0,1,19321.0,4.1,77.0,6,42.0,3-1,1,Irene,Kern,yes
87,0.0,1,0.35,1,1.0,2,3,0,0.47779998,1,0.48958334,1,1,20510.0,3.0,85.0,5,32.0,3-1,1,Edna,Nevada,yes
1509,1.0,0,0.27899998,0,1.0,2,2,0,0.4,0,0.6334842,0,1,14730.0,4.3,69.0,4,42.0,3-2,3,Florence,Placer,yes
2297,0.0,0,0.19,0,1.0,2,1,0,0.37,0,0.80263156,0,1,10210.0,3.6,76.0,6,57.0,2-2,1,Bonnie,Kern,yes
1442,0.0,0,0.07,0,0.0,2,1,0,0.35,0,0.9034483,0,1,75000.0,4.7,70.0,4,22.0,1-1,3,Frances,Sonoma,yes
1036,1.0,0,0.28,1,0.0,1,1,0,0.22,0,0.6,0,1,1430.0,5.0,78.0,4,22.0,2-1,1,Debra,Ventura,yes
1377,0.0,0,0.13,0,1.0,2,1,0,0.36400002,0,0.92121214,0,1,25960.0,4.3,67.0,4,42.0,3-1,3,Celia,Monterey,yes
1382,1.0,1,0.24,0,0.0,1,1,0,0.41,0,0.8472222,0,0,5060.0,4.8,73.0,1,32.0,2-1,1,Charley,San Diego,yes
543,0.0,1,0.22,0,0.0,1,1,0,0.43,0,0.40784314,0,0,300.0,3.2,65.0,6,22.0,2-1,2,Audrey,Merced,yes
1573,0.0,0,0.1,0,0.0,2,2,0,0.26,0,0.90924835,0,1,170.0,2.2,83.0,4,42.0,3-1,1,Carmen,Fresno,yes
2112,1.0,0,0.29,0,1.0,1,1,0,0.19,1,0.74482757,0,1,730.0,4.2,80.0,5,32.0,3-1,3,Gracie,Sonoma,yes
494,0.0,0,0.33,0,0.0,1,2,0,0.3184,1,0.7386364,0,1,66730.0,4.0,96.0,1,37.0,2-1,2,Danny,Madera,yes
1357,0.0,0,0.31,1,1.0,2,1,0,0.35,1,0.93437153,0,1,6200.0,3.1,80.0,1,27.0,3-1,3,Frances,Orange,yes
2152,0.0,0,0.33,0,0.0,2,1,0,0.3,0,0.72,0,1,15850.0,4.0,76.0,6,27.0,1-2,1,Juan,Tulare,yes
1386,1.0,0,0.3,0,1.0,2,2,0,0.2873,1,0.8744186,0,1,4730.0,3.9,78.0,1,57.0,1-2,1,Florence,Tulare,no
940,1.0,0,0.22,0,1.0,1,2,0,0.34,0,0.90789473,0,1,20000.0,3.0,,5,37.0,2-1,1,Flossy,San Diego,yes
71,0.0,0,0.375,0,1.0,1,2,0,0.32,0,0.9300699,0,1,500.0,3.9,76.0,5,32.0,3-2,3,Donna,Tehama,yes
63,,1,0.29,0,1.0,1,1,0,0.37,0,0.7950311,0,1,18590.0,4.5,78.0,3,32.0,2-2,1,Cleo,Stanislaus,yes
1839,0.0,0,0.27899998,0,0.0,2,2,0,0.41,0,0.8,0,1,500.0,3.4,75.0,5,27.0,2-2,5,Gloria,Santa Barbara,yes
672,0.0,0,0.28,0,1.0,2,1,0,0.258,0,0.76642334,0,1,70.0,3.2,84.0,1,32.0,2-2,2,Debra,Tulare,yes
889,1.0,0,0.36,0,1.0,1,1,0,0.3743,0,1.0,0,1,1.0,4.0,71.0,3,37.0,2-1,1,Earl,Marin,yes
1228,0.0,0,0.24,0,1.0,2,6,0,0.21,0,0.89705884,0,1,6.0,3.7,70.0,4,47.0,1-1,3,Edith,Merced,yes
1234,0.0,0,0.26,0,0.0,2,1,0,0.45,0,0.46875,0,1,15.0,2.1,67.0,4,22.0,2-1,1,Frances,San Bernardino,yes
500,1.0,0,0.2459,0,1.0,1,1,1,0.37,0,0.8851351,0,1,15850.0,4.8,70.0,1,32.0,1-2,3,Ethel,Fresno,yes
1911,0.0,0,0.3,0,1.0,1,1,0,0.35,0,0.578125,0,0,4180.0,4.6,80.0,6,37.0,1-2,1,Dolly,El Dorado,yes
1366,0.0,0,0.2339,0,1.0,2,1,0,0.19,0,0.41666666,0,1,500.0,4.9,81.0,4,42.0,3-2,3,Belle,Tuolumne,yes
979,0.0,0,0.13,0,1.0,2,2,0,0.25,0,0.14769231,0,1,20510.0,4.6,69.0,6,37.0,2-2,3,Emily,Santa Clara,yes
1301,0.0,0,0.27,1,1.0,2,1,0,0.22,0,0.7826087,0,0,6870.0,3.3,68.0,4,27.0,2-1,3,Andrew,San Bernardino,yes
205,0.0,0,0.3,0,1.0,2,1,0,0.36,0,0.8333333,0,1,800.0,4.0,83.0,1,27.0,3-1,3,Georges,Nevada,yes
1847,0.0,0,0.2,0,1.0,1,1,0,0.25,0,0.54761904,0,1,6870.0,3.3,73.0,1,27.0,3-1,3,Kate,San Diego,yes
925,0.0,1,0.22,0,0.0,2,1,1,,0,0.5314685,0,1,20370.0,4.7,75.0,5,22.0,3-1,1,Donna,Sonoma,yes
557,0.0,0,0.21,0,1.0,2,5,0,0.23,0,0.77697843,0,1,10690.0,4.6,76.0,6,32.0,1-1,1,Isaac,Kern,yes
377,1.0,0,0.12,1,1.0,2,2,0,0.44,0,0.8861386,0,1,10400.0,4.5,76.0,1,37.0,1-1,3,Hazel,Sonoma,yes
535,1.0,0,0.28,0,0.0,1,2,0,0.19,0,0.8881119,0,0,430.0,3.9,70.0,5,22.0,3-1,2,Rita,Imperial,yes
1973,0.0,0,0.34,0,0.0,1,6,0,0.28,0,0.79850745,0,1,94.0,4.5,68.0,3,37.0,3-2,3,Carla,Orange,no
670,0.0,0,0.3,0,1.0,1,6,0,0.35,0,0.7714286,0,0,510.0,4.6,80.0,6,32.0,2-2,3,Easy,San Diego,yes
198,0.0,0,0.269,0,0.0,1,1,0,0.39,0,0.21935484,0,1,290.0,4.3,74.0,6,32.0,3-1,1,Connie,Siskiyou,yes
561,1.0,1,0.253,0,0.0,2,4,0,0.37,0,0.54744524,0,0,160.0,5.0,82.0,5,42.0,3-1,3,Katrina,Sonoma,yes
1085,1.0,0,0.19,0,1.0,1,2,0,0.34,0,0.91851854,0,1,35.0,4.1,73.0,3,42.0,3-1,5,Charley,Humboldt,yes
590,1.0,0,0.25,0,0.0,1,2,0,0.319,0,0.5342857,0,1,200.0,3.8,83.0,5,22.0,2-2,1,Bob,Sacramento,yes
519,1.0,0,0.48,0,0.0,3,1,0,0.255,0,0.75,0,1,300.0,4.2,80.0,1,27.0,3-1,4,Able,Kern,yes
308,0.0,0,0.14,0,0.0,1,5,0,0.39,0,0.5,0,1,200.0,3.8,72.0,1,22.0,3-1,1,Frances,Santa Barbara,yes
2143,,0,0.33,1,0.0,1,1,0,0.27,0,0.5543478,0,1,2130.0,3.5,79.0,1,47.0,1-2,2,Irene,Kings,yes
693,0.0,0,0.23,0,0.0,1,1,0,0.24,0,0.6438356,0,1,6200.0,4.0,81.0,5,32.0,3-2,1,Cindy,Los Angeles,yes
59,1.0,1,0.17,0,0.0,2,1,0,0.35,1,0.8894737,0,1,4980.0,3.8,80.0,6,32.0,1-1,3,Juan,Santa Barbara,yes
879,0.0,0,0.22,0,1.0,2,1,0,0.41,0,0.6666667,0,1,10210.0,4.0,70.0,1,32.0,2-2,3,Florence,San Diego,yes
679,0.0,0,0.27,0,1.0,2,1,0,0.38,0,0.92253524,0,1,430.0,4.5,60.0,3,42.0,3-2,2,Barbara,Marin,yes
207,1.0,0,0.25,0,1.0,1,6,0,0.36,0,0.9020979,0,1,66.0,4.0,72.0,5,22.0,1-1,1,Donna,Lassen,yes
1814,0.0,0,0.273,1,1.0,2,1,0,0.4,0,0.5652174,0,1,2130.0,4.2,69.0,4,27.0,1-2,5,Fran,Kern,yes
1127,0.0,0,0.203,0,1.0,1,1,0,0.18,0,0.8095238,0,1,12770.0,4.4,84.0,6,22.0,3-2,1,Cleo,Shasta,yes
2229,0.0,0,0.29,0,0.0,2,1,0,0.1,0,0.9015151,0,1,6450.0,4.5,79.0,5,22.0,1-1,3,Bonnie,Los Angeles,yes
162,0.0,0,0.27,0,0.0,2,1,0,0.38,0,0.77,0,1,58.0,4.4,80.0,5,27.0,3-1,2,Humberto,Siskiyou,yes
2259,1.0,0,0.33,1,0.0,1,2,0,0.341,0,0.75373137,0,1,1260.0,2.8,78.0,5,32.0,3-2,1,Dora,Lassen,yes
964,1.0,0,0.19,0,1.0,2,1,0,0.3397,0,0.4117647,0,1,160.0,4.6,81.0,5,32.0,1-2,2,David,Humboldt,yes
2367,0.0,0,0.2,0,1.0,2,1,0,0.27,0,0.7,0,1,160.0,4.3,78.0,6,27.0,1-1,1,Gustav,Santa Cruz,yes
256,0.0,0,0.22,0,0.0,2,1,0,0.36,0,0.47814208,0,1,430.0,4.0,,5,22.0,3-2,3,Carmen,Orange,no
506,1.0,0,0.2732,0,1.0,2,1,0,0.22,0,0.8,0,1,91.0,4.2,69.0,5,27.0,3-2,3,Andrew,Merced,yes
2166,0.0,0,0.06,0,1.0,2,5,0,0.29,0,0.63125,0,1,99.0,4.0,87.0,3,32.0,2-1,2,Hazel,Santa Clara,yes
1992,0.0,0,0.29,0,1.0,1,1,0,0.38,0,0.8611111,0,1,20020.0,4.4,95.0,2,22.0,1-2,5,Ethel,Sonoma,yes
2122,0.0,0,0.31,0,0.0,2,1,0,0.4611,0,0.902027,0,0,1590.0,3.8,81.0,4,37.0,3-2,2,Ione,Stanislaus,yes
1657,0.0,0,0.31,0,1.0,2,1,0,0.266,0,0.90225565,0,1,510.0,3.3,72.0,5,37.0,2-2,3,Alex,Lassen,yes
1494,0.0,0,0.27,0,1.0,2,1,0,0.07,0,0.7,0,1,24260.0,3.0,88.0,1,37.0,3-2,3,Diana,Kern,yes
20,0.0,0,0.33,0,1.0,2,1,0,0.28,0,0.7512195,0,1,2130.0,4.3,66.0,5,42.0,1-2,1,Claudette,Tulare,yes
1811,1.0,0,0.25,0,1.0,1,1,0,0.36380002,0,0.80246913,0,1,15.0,4.5,76.0,6,57.0,3-1,2,King,Sonoma,yes
892,0.0,0,0.21,0,1.0,2,5,0,0.3,0,0.796875,0,1,3230.0,4.0,78.0,4,32.0,3-1,1,Bob,San Mateo,yes
381,0.0,0,0.3024,0,1.0,2,1,0,0.352,1,0.90434784,0,1,800.0,4.3,67.0,1,47.0,2-2,4,Earl,Santa Barbara,yes
538,0.0,0,0.29,0,0.0,2,2,0,0.28,0,0.7777778,0,1,7110.0,4.3,75.0,6,27.0,3-1,1,Earl,San Mateo,yes
1628,0.0,0,0.33,0,0.0,1,2,0,0.32,0,0.74285716,0,1,250.0,3.4,87.0,1,27.0,1-2,1,Hugo,Los Angeles,yes
715,0.0,0,0.3,0,0.0,1,1,0,0.175,0,0.6510791,0,1,1540.0,3.6,76.0,5,37.0,3-1,1,Dennis,Humboldt,yes
83,1.0,0,0.16,1,0.0,2,1,0,0.44,0,0.5228216,0,0,94.0,3.1,86.0,1,52.0,1-1,3,Bob,Orange,yes
1720,0.0,0,0.38,0,1.0,1,1,0,0.29,0,0.8874172,0,1,20370.0,3.6,82.0,6,42.0,3-2,3,Barbara,Stanislaus,yes
1514,1.0,1,0.125,0,1.0,2,5,0,0.1751,0,0.35874438,0,1,35.0,3.7,75.0,3,37.0,3-1,1,Irene,Los Angeles,yes
