uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,ndam,eval,goals,birthday,rating,female,category,name,computer,native
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,3-2,1,22533,20530,2003,120,0.6666666667,1135,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,350.7062835,1180.0,3.4,0,30.10.1985,3,0.0,3,Carmen,277,yes
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,1-2,0,36902,34770,2132,383,0.0,1135,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,660.9145815,6190.0,3.9,0,10.03.1988,4,0.0,3,Eloise,178,yes
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,3-1,0,24550,22444,2106,106,1.0,1135,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,283.371948,570.0,4.5,0,07.06.1982,4,1.0,1,Belle,1015,yes
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,1-1,1,60448,55566,4882,324,0.3333333333,1135,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,349.8542274,66.0,4.7,0,05.07.1989,1,0.0,1,Babe,1261,yes
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,2-2,1,68343,66193,2150,166,1.0,1135,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,150.4690828,70.0,3.5,1,21.08.1989,2,0.0,1,Bob,35,yes
30f84640-2830-433d-94f8-24d5a11d93c1,2-1,0,50283,46397,3886,145,0.6666666667,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,8.337,187.5121236,2700.0,3.7,0,20.10.1993,4,0.0,2,David,27,yes
30f84640-2830-433d-94f8-24d5a11d93c1,3-1,1,24315,23281,1034,106,1.0,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,11.081,273.1841416,12770.0,4.0,0,17.06.1982,4,0.0,3,Frederic,55,yes
30f84640-2830-433d-94f8-24d5a11d93c1,1-1,0,66626,62127,4499,324,1.0,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,9.6,312.9074316,2130.0,4.1,0,14.12.1979,4,0.0,3,Allen,50,yes
30f84640-2830-433d-94f8-24d5a11d93c1,1-2,1,57770,54380,3390,383,0.6666666667,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,10.485,422.5818316,10400.0,4.4,0,14.02.1983,2,0.0,3,Alicia,34,yes
30f84640-2830-433d-94f8-24d5a11d93c1,2-2,1,32200,31036,1164,166,1.0,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,7.638,320.917644,410.0,4.2,0,25.05.1994,4,0.0,2,Diana,71,yes
30f84640-2830-433d-94f8-24d5a11d93c1,3-2,0,33550,31893,1657,120,1.0,1212,22.0,laptop,0.0,graduate school,1.0,Vietnamese,0.0,0.0,N,10.697,225.7548678,130.0,4.5,0,19.09.1981,4,1.0,1,Bob,28,yes
314782d8-515f-44b4-ba28-8365f8811ae1,2-1,0,33806,27440,6366,145,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,8.337,317.0553936,160.0,3.8,0,14.07.1987,4,0.0,1,Danny,315,yes
314782d8-515f-44b4-ba28-8365f8811ae1,1-2,0,75712,68919,6793,383,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.485,333.4349018,4180.0,3.1,0,14.04.1988,2,0.0,3,Elena,717,yes
314782d8-515f-44b4-ba28-8365f8811ae1,2-2,1,41105,34549,6556,166,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,7.638,288.2862022,3020.0,3.7,0,27.05.1989,3,0.0,3,Gloria,70,yes
314782d8-515f-44b4-ba28-8365f8811ae1,1-1,1,79212,67554,11658,324,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,9.6,287.7697842,4730.0,3.9,0,23.07.1982,1,1.0,1,Juan,383,yes
314782d8-515f-44b4-ba28-8365f8811ae1,3-2,1,34808,29456,5352,120,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.697,244.4323737,1310.0,4.0,1,22.05.1985,4,0.0,2,Kate,28,yes
314782d8-515f-44b4-ba28-8365f8811ae1,3-1,0,27916,23028,4888,106,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,11.081,276.1855133,6.0,3.3,1,29.07.1988,3,1.0,1,Bonnie,134,no
3208209a-6dbd-4582-ba9a-63a144f479f2,1-2,0,5490,3617,1873,383,0.6666666667,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,10.485,6353.33149,58.0,3.1,0,13.03.1979,2,0.0,1,Charley,144,yes
3208209a-6dbd-4582-ba9a-63a144f479f2,3-2,1,31412,30278,1134,120,0.0,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,10.697,237.7964198,1.0,4.0,0,07.10.1980,5,0.0,1,Floyd,26,yes
3208209a-6dbd-4582-ba9a-63a144f479f2,2-2,1,47709,47157,552,166,0.6666666667,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,7.638,211.2093645,4.0,4.3,0,13.01.1984,4,0.0,1,Florence,597,yes
3208209a-6dbd-4582-ba9a-63a144f479f2,1-1,1,24960,22814,2146,324,0.3333333333,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,9.6,852.1083545,290.0,3.7,0,06.12.1977,5,0.0,1,Chantal,313,yes
3208209a-6dbd-4582-ba9a-63a144f479f2,3-1,0,21682,19610,2072,106,0.6666666667,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,11.081,324.3243243,20020.0,3.4,0,31.07.1979,3,0.0,4,Hugo,1182,yes
3208209a-6dbd-4582-ba9a-63a144f479f2,2-1,0,11140,10090,1050,145,0.3333333333,1438,25.0,desktop,0.0,college,0.0,Indonesian,0.0,0.0,N,8.337,862.2398414,230.0,4.3,0,30.03.1991,5,1.0,1,Jerry,560,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,2-2,0,40352,25186,15166,166,0.6666666667,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,7.638,395.457794,3620.0,3.7,2,25.05.1985,3,0.0,2,Bob,397,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,3-2,1,58145,47783,10362,120,1.0,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,10.697,150.6812046,66730.0,4.2,0,09.06.1988,4,1.0,5,Andrew,87,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,1-1,0,60783,42895,17888,324,0.3333333333,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,9.6,453.1996736,96.0,2.2,1,13.09.1979,2,0.0,3,Emily,24,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,3-1,0,20129,10260,9869,106,1.0,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,11.081,619.8830409,1650.0,3.0,2,02.09.1982,4,0.0,2,Erin,1321,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,2-1,1,38116,30071,8045,145,0.6666666667,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,8.337,289.3152872,7550.0,4.3,0,05.08.1977,3,0.0,3,Opal,98,yes
323a09e0-4da8-499c-b80f-5802dbf08cb5,1-2,1,29989,25190,4799,383,0.3333333333,574,26.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,10.485,912.2667725,700.0,4.6,0,08.08.1978,3,0.0,2,Bertha,499,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,1-2,1,51755,43738,8017,383,0.6666666667,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,525.4012529,8260.0,3.5,0,11.07.1985,3,0.0,3,Fran,30,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,3-2,1,21680,20640,1040,120,0.0,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,348.8372093,200.0,4.6,0,06.05.1983,5,1.0,1,Danny,281,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,2-2,1,19664,18915,749,166,0.6666666667,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,526.5662173,1650.0,3.7,0,07.09.1980,2,0.0,2,Bonnie,1338,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,1-1,0,41124,39488,1636,324,1.0,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,492.3014587,160.0,3.8,0,08.01.1990,3,0.0,1,Earl,1435,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,3-1,0,19020,14397,4623,106,1.0,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,441.7586997,3870.0,3.6,1,14.04.1988,2,0.0,2,Georges,222,yes
332f3d22-0b01-4c63-9df3-aed8cc851469,2-1,0,18470,18321,149,145,0.6666666667,1438,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,474.8649091,94.0,4.4,0,08.01.1994,4,0.0,3,Bret,96,yes
336708c2-b201-4f59-803b-092eea309d6b,1-1,1,49549,32762,16787,324,0.3333333333,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,593.3703681,8130.0,4.1,0,15.07.1981,3,1.0,2,Floyd,145,yes
336708c2-b201-4f59-803b-092eea309d6b,1-2,0,55430,38432,16998,383,0.6666666667,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,597.9392173,1430.0,4.3,0,01.02.1991,4,1.0,1,Irene,283,yes
336708c2-b201-4f59-803b-092eea309d6b,2-2,1,35801,25332,10469,166,1.0,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,393.1785883,1260.0,4.0,0,27.08.1990,3,1.0,1,Lili,50,yes
336708c2-b201-4f59-803b-092eea309d6b,3-2,0,36368,33378,2990,120,0.6666666667,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,215.7109473,250.0,4.8,2,05.10.1984,5,0.0,1,Claudette,40,yes
336708c2-b201-4f59-803b-092eea309d6b,2-1,0,34066,32935,1131,145,0.6666666667,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,264.1566722,4980.0,3.5,0,02.06.1988,2,1.0,2,Isabel,92,yes
336708c2-b201-4f59-803b-092eea309d6b,3-1,1,29854,22801,7053,106,1.0,880,33.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,278.9351344,5.0,3.6,0,23.06.1986,3,0.0,1,Alex,165,yes
3410fc57-2a6f-4350-94d8-800423702f6a,1-2,1,38123,34711,3412,383,0.3333333333,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,10.485,662.0379707,20510.0,3.8,4,21.11.1990,1,0.0,4,Charley,65,yes
3410fc57-2a6f-4350-94d8-800423702f6a,3-2,0,16640,14151,2489,120,0.6666666667,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,10.697,508.7979648,12620.0,4.7,0,02.04.1984,2,0.0,2,Frances,680,yes
3410fc57-2a6f-4350-94d8-800423702f6a,1-1,0,56301,56301,0,324,0.6666666667,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,9.6,345.2869398,170.0,4.9,1,10.01.1984,4,0.0,1,Gaston,170,yes
3410fc57-2a6f-4350-94d8-800423702f6a,2-2,0,17741,16953,788,166,0.6666666667,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,7.638,587.506636,18590.0,4.3,0,11.12.1987,2,0.0,3,Ivan,658,yes
3410fc57-2a6f-4350-94d8-800423702f6a,2-1,1,26649,25917,732,145,1.0,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,8.337,335.6870008,10210.0,3.3,0,03.04.1983,1,0.0,3,Jeanne,47,yes
3410fc57-2a6f-4350-94d8-800423702f6a,3-1,1,27775,26040,1735,106,1.0,880,31.0,,1.0,college,0.0,English,0.0,1.0,Y,11.081,244.2396313,350.0,3.4,0,16.07.1987,5,0.0,1,Cindy,31,yes
345600be-501f-47c7-b3fc-124fccea4b69,2-1,0,63956,63700,256,145,0.6666666667,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,8.337,136.577708,2650.0,3.6,0,01.08.1980,4,0.0,3,Dennis,1004,yes
345600be-501f-47c7-b3fc-124fccea4b69,1-1,1,128844,126553,2291,324,1.0,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,9.6,153.6115303,,4.0,0,14.12.1978,3,1.0,3,Katrina,0,yes
345600be-501f-47c7-b3fc-124fccea4b69,1-2,0,129078,125270,3808,383,1.0,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,10.485,183.4437615,91.0,3.9,0,28.01.1986,3,0.0,1,Ophelia,1719,no
345600be-501f-47c7-b3fc-124fccea4b69,2-2,1,67460,66468,992,166,1.0,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,7.638,149.8465427,10690.0,4.3,0,25.09.1987,2,1.0,3,Rita,35,yes
345600be-501f-47c7-b3fc-124fccea4b69,3-1,0,47418,45663,1755,106,0.6666666667,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,11.081,139.2812562,25960.0,3.3,0,26.12.1986,4,0.0,3,Wilma,19,no
345600be-501f-47c7-b3fc-124fccea4b69,3-2,1,58676,57484,1192,120,1.0,1366,20.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,10.697,125.2522441,51.0,3.7,0,13.09.1979,4,0.0,1,Humberto,4,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,2-2,0,33873,32174,1699,166,1.0,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,7.638,309.5667309,1110.0,3.6,0,10.10.1986,2,0.0,1,Dolly,52,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,3-1,0,21761,20412,1349,106,1.0,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,11.081,311.5814227,4360.0,4.4,0,25.02.1987,3,1.0,2,Gustav,1268,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,2-1,1,31583,30424,1159,145,1.0,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,8.337,285.9584539,20370.0,4.0,0,05.04.1979,1,0.0,2,Ike,36,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,1-2,0,47931,43270,4661,383,0.3333333333,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,10.485,531.0838918,7110.0,2.1,0,31.07.1979,5,0.0,1,Irene,25,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,1-1,1,86204,82416,3788,324,1.0,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,9.6,235.8765288,24000.0,3.2,0,22.07.1984,2,0.0,1,Isaac,1333,yes
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,3-2,1,33162,31464,1698,120,1.0,1212,21.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,10.697,228.8329519,75000.0,3.5,0,01.10.1986,4,0.0,2,Sandy,30,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,1-2,0,51754,31159,20595,383,1.0,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,737.5076222,1590.0,4.1,1,22.01.1982,5,0.0,3,Easy,48,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,3-1,1,16716,12949,3767,106,1.0,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,491.1576183,5350.0,4.6,1,07.09.1985,5,1.0,3,King,601,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,3-2,0,21657,11362,10295,120,1.0,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,633.6912515,150.0,3.8,0,26.12.1990,3,0.0,1,Able,71,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,2-2,0,22105,15244,6861,166,1.0,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,653.3718184,58.0,3.8,3,10.01.1984,5,0.0,1,Barbara,25,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,2-1,1,19457,16718,2739,145,1.0,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,520.3971767,15.0,3.8,1,18.04.1979,5,1.0,1,Florence,116,yes
347a69b8-232d-4315-8829-4c6a7374bf6b,1-1,1,33779,26114,7665,324,0.6666666667,1135,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,744.428276,19321.0,4.2,0,27.04.1990,4,0.0,3,Carol,0,yes
352a4090-79aa-4827-b4b0-f1bffd883940,1-1,0,107913,104011,3902,324,0.6666666667,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,186.9033083,3230.0,3.9,0,08.06.1987,1,0.0,3,Edna,65,yes
352a4090-79aa-4827-b4b0-f1bffd883940,3-2,1,48856,47927,929,120,1.0,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,150.2284725,24260.0,4.5,0,13.02.1985,5,1.0,4,Hazel,30,yes
352a4090-79aa-4827-b4b0-f1bffd883940,3-1,0,72225,67781,4444,106,1.0,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,93.83160473,2030.0,4.5,0,03.07.1988,4,0.0,3,Connie,36,yes
352a4090-79aa-4827-b4b0-f1bffd883940,2-2,0,52297,51587,710,166,1.0,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,193.071898,14730.0,4.4,0,26.12.1990,5,0.0,1,Diane,471,yes
352a4090-79aa-4827-b4b0-f1bffd883940,1-2,1,118590,115820,2770,383,1.0,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,198.4113279,6200.0,4.4,0,06.12.1981,4,0.0,3,Ione,167,yes
352a4090-79aa-4827-b4b0-f1bffd883940,2-1,1,41831,41293,538,145,1.0,1279,48.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,210.6894631,1540.0,4.4,0,12.12.1985,2,0.0,2,Flossy,316,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,3-2,1,2576,2153,423,120,0.3333333333,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,3344.170924,,4.5,0,28.02.1990,4,0.0,4,Audrey,1218,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,2-2,0,2045,2045,0,166,0.3333333333,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,4870.415648,540.0,4.3,0,17.06.1985,4,0.0,3,Helene,38,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,1-1,1,27717,9294,18423,324,0.6666666667,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,2091.672046,430.0,4.6,0,23.05.1983,2,0.0,1,Debra,800,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,2-1,1,1837,1683,154,145,0.0,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,5169.340463,510.0,4.8,0,29.07.1988,3,0.0,3,Gracie,2889,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,1-2,0,2442,2442,0,383,0.0,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,9410.31941,53270.0,4.3,1,20.06.1981,4,1.0,4,Donna,27,yes
3657cc44-95b2-45ff-9e4f-a4cd22079a32,3-1,0,2336,2336,0,106,0.3333333333,1438,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,2722.60274,35.0,4.0,1,12.02.1993,3,0.0,1,Ethel,50,yes
373083c9-9167-4342-aeef-ada22adbfb20,1-1,0,63808,54234,9574,324,0.6666666667,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,9.6,358.4467308,15850.0,4.0,0,09.07.1990,4,1.0,4,Carla,46,yes
373083c9-9167-4342-aeef-ada22adbfb20,3-1,1,14179,9648,4531,106,1.0,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,11.081,659.2039801,300.0,3.9,3,28.03.1987,3,0.0,1,Cindy,2001,yes
373083c9-9167-4342-aeef-ada22adbfb20,2-1,0,38184,34703,3481,145,0.6666666667,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,8.337,250.6987868,6450.0,3.3,2,03.05.1985,2,0.0,2,Cleo,1058,yes
373083c9-9167-4342-aeef-ada22adbfb20,3-2,0,32360,26648,5712,120,1.0,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,10.697,270.1891324,16260.0,4.5,0,20.02.1981,5,0.0,2,Dora,60,yes
373083c9-9167-4342-aeef-ada22adbfb20,1-2,1,35716,31774,3942,383,0.6666666667,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,10.485,723.2328319,2770.0,4.5,0,13.04.1988,5,0.0,3,Hilda,40,yes
373083c9-9167-4342-aeef-ada22adbfb20,2-2,1,15256,12451,2805,166,1.0,1425,21.0,desktop,0.0,high school,2.0,English,0.0,0.0,Y,7.638,799.9357481,800.0,4.5,0,11.03.1985,5,0.0,2,Isbell,51,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,3-1,0,33286,29462,3824,106,1.0,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,11.081,215.8712918,20000.0,2.5,0,18.05.1981,4,0.0,3,Betsy,1295,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,1-2,1,60959,59298,1661,383,1.0,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.485,387.5341495,730.0,4.3,2,05.01.1991,2,0.0,2,Alma,354,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,1-1,0,60387,58702,1685,324,1.0,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,9.6,331.1641852,99.0,4.5,0,31.03.1989,2,0.0,1,Inez,16,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,2-2,0,36110,36110,0,166,1.0,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,7.638,275.8238715,5060.0,4.7,0,04.06.1983,2,1.0,3,Beulah,606,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,2-1,1,38987,37993,994,145,0.6666666667,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,8.337,228.9895507,800.0,3.5,0,20.10.1989,2,0.0,2,Gladys,345,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,3-2,1,30679,29700,979,120,1.0,1438,24.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.697,242.4242424,23040.0,4.5,0,05.02.1987,4,0.0,5,Camille,163,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,1-1,0,132243,126244,5999,324,0.6666666667,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,153.9875162,6870.0,3.8,0,30.05.1985,3,0.0,3,Celia,48,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,1-2,1,137461,132872,4589,383,1.0,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,172.9484015,300.0,4.5,0,02.03.1986,2,1.0,2,Edith,59,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,3-1,0,36364,33344,3020,106,1.0,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,190.7389635,500.0,4.3,1,01.04.1984,5,1.0,1,Fern,789,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,2-1,0,105667,105174,493,145,0.6666666667,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,82.72006389,200.0,3.9,1,04.08.1993,4,1.0,1,Ginger,61,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,3-2,1,69390,66030,3360,120,1.0,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,109.0413448,20430.0,4.3,0,22.02.1982,5,0.0,1,Agnes,60,yes
3979e883-9ca7-4771-a299-0d6a366f1a60,2-2,1,74010,72402,1608,166,1.0,1214,24.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,137.5652606,1180.0,4.2,1,11.02.1983,2,0.0,3,Carmen,22,yes
399592be-b15a-4ab2-bd28-0a210fefea30,3-2,0,60947,29682,31265,120,0.6666666667,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,10.697,242.5712553,6190.0,5.0,0,17.06.1982,5,0.0,3,Eloise,500,yes
399592be-b15a-4ab2-bd28-0a210fefea30,2-2,0,42837,34771,8066,166,0.6666666667,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,7.638,286.4456012,570.0,5.0,0,22.09.1987,4,0.0,1,Belle,226,yes
399592be-b15a-4ab2-bd28-0a210fefea30,1-2,0,82428,51379,31049,383,0.6666666667,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,10.485,447.2644466,66.0,4.6,1,20.04.1987,4,0.0,1,Babe,32,yes
399592be-b15a-4ab2-bd28-0a210fefea30,2-1,1,33094,24603,8491,145,0.6666666667,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,8.337,353.6154128,70.0,5.0,0,26.12.1990,4,0.0,1,Bob,75,yes
399592be-b15a-4ab2-bd28-0a210fefea30,3-1,1,33731,27744,5987,106,1.0,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,11.081,229.2387543,2700.0,4.7,7,05.08.1985,5,0.0,2,David,50,yes
399592be-b15a-4ab2-bd28-0a210fefea30,1-1,1,50230,38368,11862,324,0.6666666667,1227,24.0,laptop,0.0,graduate school,2.0,English,1.0,0.0,Y,9.6,506.6722269,12770.0,5.0,1,06.08.1993,3,0.0,3,Frederic,25,yes
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,1-2,0,116009,112252,3757,383,1.0,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,10.485,204.717956,2130.0,2.7,0,11.09.1979,5,0.0,3,Allen,26,no
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,3-2,1,48333,47437,896,120,1.0,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,10.697,151.7802559,10400.0,4.0,0,12.07.1988,3,0.0,3,Alicia,65,no
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,2-1,0,44378,43743,635,145,1.0,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,8.337,198.8889651,410.0,4.4,0,01.06.1981,4,0.0,2,Diana,25,yes
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,3-1,0,32868,32356,512,106,1.0,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,11.081,196.563234,130.0,4.4,0,19.07.1979,2,0.0,1,Bob,58,yes
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,1-1,1,116857,115358,1499,324,0.6666666667,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,9.6,168.5188717,160.0,4.3,0,05.06.1991,5,0.0,1,Danny,1099,yes
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,2-2,1,45911,45858,53,166,1.0,322,17.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,7.638,217.192202,4180.0,3.5,1,05.10.1988,2,0.0,3,Elena,65,yes
410395ad-1f39-4a21-93e9-298afee5d7e1,2-2,0,59421,30706,28715,166,0.6666666667,880,45.0,smartphone,0.0,PhD,1.0,English,0.0,0.0,Y,7.638,324.3665733,3020.0,3.8,5,10.11.1984,4,0.0,3,Gloria,634,yes
